standard_num,level,standard_name,drafts_name,publish_date,status
T/SSTA 201—2022,团体标准,调质型连续油管,"宝山钢铁股份有限公司,信达科创(唐山)石油设备有限公司",2022-03-30,现行
T/STACAES 002—2021,团体标准,环卫车安全与环保通用技术要求,"上海静安城市发展(集团)有限公司,上海航空特种车辆有限责任公司,上海欣谊环境卫生服务有限公司,郑州宇通重工有限公司,海沃机械(中国)有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,上海沪光客车厂,徐汇区绿化和市容管理局,上海普环实业有限公司,航天晨光股份有限公司,上海市市容环境质量监测中心,福建龙马环卫装备股份有限公司,烟台海德专用汽车有限公司,上海神舟精宜汽车制造有限公司,上海净达环境卫生发展有限公司,上海电机学院,上海开平环境建设发展有限公司,上海市市容环境卫生行业协会,上海美都环卫服务有限公司,上海机动车检测认证技术研究中心有限公司",2021-06-30,现行
T/STACAES 004—2021,团体标准,环卫保洁车辆 扫路车,"上海航空特种车辆有限责任公司,烟台海德专用汽车有限公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,徐州徐工环境技术有限公司,徐汇区绿化和市容管理局,上海机动车检测中心,航天晨光股份有限公司,上海市市容环境卫生行业协会设备专业委员会",2021-08-18,现行
T/STACAES 005—2021,团体标准,环卫保洁车辆  洗扫车,"上海航空特种车辆有限责任公司,烟台海德专用汽车有限公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,徐州徐工环境技术有限公司,徐汇区绿化和市容管理局,上海机动车检测中心,航天晨光股份有限公司,上海市市容环境卫生行业协会设备专业委员会",2021-08-18,现行
T/STACAES 006—2021,团体标准,环卫保洁车辆  清洗洒水车,"上海航空特种车辆有限责任公司,烟台海德专用汽车有限公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,徐州徐工环境技术有限公司,徐汇区绿化和市容管理局,上海机动车检测中心,航天晨光股份有限公司,上海市市容环境卫生行业协会设备专业委员会",2021-08-18,现行
T/STACAES 007—2021,团体标准,环卫保洁车辆  路面养护车,"上海航空特种车辆有限责任公司,烟台海德专用汽车有限公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,徐州徐工环境技术有限公司,徐汇区绿化和市容管理局,上海机动车检测中心,航天晨光股份有限公司,上海市市容环境卫生行业协会设备专业委员会",2021-08-18,现行
T/STACAES 008—2021,团体标准,环卫保洁车辆 道路隔离装置清洗车,"上海航空特种车辆有限责任公司,烟台海德专用汽车有限公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,徐州徐工环境技术有限公司,徐汇区绿化和市容管理局,上海机动车检测中心,航天晨光股份有限公司,上海市市容环境卫生行业协会设备专业委员会",2021-08-18,现行
T/STACAES 009—2021,团体标准,环卫保洁车辆 抑尘车,"上海航空特种车辆有限责任公司,烟台海德专用汽车有限公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,徐州徐工环境技术有限公司,徐汇区绿化和市容管理局,上海机动车检测中心,航天晨光股份有限公司,上海市市容环境卫生行业协会设备专业委员会",2021-08-18,现行
T/STACAES 010—2021,团体标准,环卫保洁车辆 垃圾桶清洗车,"上海航空特种车辆有限责任公司,烟台海德专用汽车有限公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,徐州徐工环境技术有限公司,徐汇区绿化和市容管理局,上海机动车检测中心,航天晨光股份有限公司,上海市市容环境卫生行业协会设备专业委员会",2021-08-18,现行
T/STACAES 013—2021,团体标准,环卫垃圾收运车辆 压缩式垃圾车,"上海航空特种车辆有限责任公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,上海沪光客车厂,航天晨光股份有限公司,上海市市容环境卫生行业协会环卫设备专业委员会,青岛中集环境保护设备有限公司,上海机动车检测认证技术研究中心有限公司",2021-10-15,现行
T/STACAES 014—2021,团体标准,环卫垃圾收运车辆 车厢可卸式垃圾车,"上海航空特种车辆有限责任公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,上海沪光客车厂,航天晨光股份有限公司,上海市市容环境卫生行业协会环卫设备专业委员会,青岛中集环境保护设备有限公司,上海机动车检测认证技术研究中心有限公司",2021-10-15,现行
T/STACAES 015—2021,团体标准,环卫垃圾收运车辆 自装卸式垃圾车,"上海航空特种车辆有限责任公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,上海沪光客车厂,航天晨光股份有限公司,上海市市容环境卫生行业协会环卫设备专业委员会,青岛中集环境保护设备有限公司,上海机动车检测认证技术研究中心有限公司",2021-10-15,现行
T/STACAES 016—2021,团体标准,环卫垃圾收运车辆 密闭式桶装垃圾车,"上海航空特种车辆有限责任公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,上海沪光客车厂,航天晨光股份有限公司,上海市市容环境卫生行业协会环卫设备专业委员会,青岛中集环境保护设备有限公司,上海机动车检测认证技术研究中心有限公司",2021-10-15,现行
T/STACAES 017—2021,团体标准,环卫垃圾收运车辆 自卸式垃圾车,"上海航空特种车辆有限责任公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,上海沪光客车厂,航天晨光股份有限公司,上海市市容环境卫生行业协会环卫设备专业委员会,青岛中集环境保护设备有限公司,上海机动车检测认证技术研究中心有限公司",2021-10-15,现行
T/STACAES 018—2021,团体标准,环卫垃圾收运车辆 压缩式垃圾车(高位),"上海航空特种车辆有限责任公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,上海沪光客车厂,航天晨光股份有限公司,上海市市容环境卫生行业协会环卫设备专业委员会,青岛中集环境保护设备有限公司,上海机动车检测认证技术研究中心有限公司",2021-10-15,现行
T/STACAES 019—2021,团体标准,环卫垃圾收运车辆 餐厨垃圾车,"上海航空特种车辆有限责任公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,上海沪光客车厂,航天晨光股份有限公司,上海市市容环境卫生行业协会环卫设备专业委员会,青岛中集环境保护设备有限公司,上海机动车检测认证技术研究中心有限公司",2021-10-15,现行
T/STACAES 020—2021,团体标准,环卫垃圾收运车辆 吸粪车,"上海航空特种车辆有限责任公司,上海神舟精宜汽车制造有限公司,长沙中联重科环境产业有限公司,黄浦区绿化和市容管理局,上海沪光客车厂,航天晨光股份有限公司,上海市市容环境卫生行业协会环卫设备专业委员会,青岛中集环境保护设备有限公司,上海机动车检测认证技术研究中心有限公司",2021-10-15,现行
T/SXZX 005—2021,团体标准,大型矿用挖掘机高锰钢履带板 技术规范,"太原重工股份有限公司,山西中设华晋铸造有限公司,山西顺渊耐磨科技有限公司",2021-07-28,现行
T/SXZX 006—2021,团体标准,大型矿用挖掘机合金钢履带板 技术规范,"太原重工股份有限公司,山西中设华晋铸造有限公司,山西顺渊耐磨科技有限公司",2021-07-28,现行
T/SZAS 16—2020,团体标准,小型智能教育机器人,"华测检测认证集团股份有限公司,深圳市天博智科技有限公司,深圳市幸福爱宝科技有限公司,深圳汉诺威国际机器人发展股份有限公司,深圳市小村机器人智能科技有限公司",2020-04-26,现行
T/SZBX 016—2021,团体标准,防伪膜,"通标标准技术服务有限公司,江苏维格新材料科技有限公司,本文件起草单位∶苏州苏大维格科技集团股份有限公司,苏大维格(盐城)光电科技有限公司",2021-01-22,现行
T/SZBX 017—2021,团体标准,蛋白A亲和层析介质,"通标标准技术服务有限公司,本文件起草单位：苏州纳微科技股份有限公司,苏州市质量和标准化院,纳谱分析技术(苏州)有限公司",2021-04-05,现行
T/SZBX 021—2021,团体标准,面巾纸,"通标标准技术服务有限公司,本文件起草单位∶金红叶纸业集团有限公司,苏州市质量和标准化院",2021-09-01,现行
T/SZBX 046—2021,团体标准,葡聚糖酶牙膏,"通标标准技术服务有限公司,本文件起草单位：克劳丽化妆品股份有限公司,苏州市质量和标准化院",2021-08-20,现行
T/SZBX 059—2022,团体标准,超薄压敏胶粘带,"通标标准技术服务有限公司,本文件起草单位：江苏皇冠新材料科技有限公司,苏州市质量和标准化院",2022-05-20,现行
T/SZBX 060—2021,团体标准,便携式金属折梯,"通标标准技术服务有限公司,本文件起草单位：苏州莱恩精工合金股份有限公司,苏州市质量和标准化院",2021-08-16,现行
T/SZBX 075—2022,团体标准,涤纶纤维色母粒,"通标标准技术服务有限公司,本文件起草单位：苏州宝丽迪材料科技股份有限公司,苏州市质量和标准化院",2022-05-20,现行
T/SZS 4016—2020,团体标准,基于AI的工作场所非接触式视频安全监测技术指南,"深圳市标准技术研究院,深圳市网安计算机安全检测技术有限公司,深圳市腾讯计算机系统有限公司,中国标准化研究院,华测检测认证集团股份有限公司,上海观安信息技术股份有限公司",2020-05-14,现行
T/SZS 4026—2020,团体标准,乳胶床垫,"江苏省爱德福乳胶制品有限公司,宁波博洋家纺集团有限公司,深圳市品质消费研究院,北京京东世纪贸易有限公司,华测检测认证集团股份有限公司,浙江集享电子商务有限公司,深圳市富安娜家居用品股份有限公司,深圳市左右家私有限公司,杭州网易严选贸易有限公司",2020-10-30,现行
T/SZS 4027—2020,团体标准,乳胶枕,"江苏省爱德福乳胶制品有限公司,宁波博洋家纺集团有限公司,深圳市品质消费研究院,北京京东世纪贸易有限公司,华测检测认证集团股份有限公司,浙江集享电子商务有限公司,深圳市富安娜家居用品股份有限公司,杭州网易严选贸易有限公司",2020-10-30,现行
T/SZS 4028—2020,团体标准,粉底类产品,"广州透真化妆品有限公司,名创优品(广州)有限责任公司,深圳市容大生物技术有限公司,深圳市计量质量检测研究院,福田区消费者委员会,深圳市消费者委员会,广东艾圣日用化学品有限公司,科丽思化妆品(上海)有限公司,深圳西美国际化妆品有限公司,广东省测试分析研究所(中国广州分析测试中心),深圳市品质消费研究院,上海微谱化工技术服务有限公司,珠海天祥粤澳质量技术服务有限公司,广州逸仙电子商务有限公司,优力胜邦质量检测(上海)有限公司深圳分公司,华测检测认证集团股份有限公司,广东芭薇生物科技股份有限公司,广州唯品会电子商务有限公司,澳门特别行政区政府消费者委员会,广州市美驰化妆品有限公司",2020-10-30,现行
T/SZS 4029.1—2020,团体标准,消费品有毒有害化学物质限制 通用要求 第1部分：婴幼儿及儿童产品,"深圳市妇女联合会,深圳英柏检测技术有限公司,好孩子儿童用品有限公司,深圳市质量协会,通标标准技术服务有限公司,奥飞娱乐股份有限公司,得力集团有限公司,名创优品(广州)有限责任公司,深圳市计量质量检测研究院,福田区消费者委员会,深圳市消费者委员会,深圳市玩具行业协会,深圳市电子学会,深圳齐心集团股份有限公司,深圳工业总会,深圳天祥质量技术服务有限公司,深圳市品质消费研究院,滨海昌正企业管理有限公司,杭州贝咖实业有限公司,玩具反斗城(中国)商贸有限公司,京东集团,深圳市零废弃环保公益事业发展中心,广东省孕婴童用品协会,杭州网易严选贸易有限公司",2020-10-30,现行
T/SZZX 001—2018,团体标准,儿童智能手表技术要求,"深圳市质量协会,深圳市优学天下教育发展股份有限公司,通标标准技术服务有限公司深圳分公司,深圳市消费者委员会,深圳市巴伦技术股份有限公司,工业和信息化部电子第五研究所,深圳市品质消费研究院,华为技术有限公司,深圳市光明新区消费者委员会,深圳市南山区消费者委员会,深圳市智能穿戴行业协会,深圳市龙华区消费者委员会,深圳市计量质量检测研究院,北京奇宝科技有限公司,北京搜狗科技发展有限公司,深圳市优美创新科技有限公司,深圳五洲无线股份有限公司,深圳市阿科奇电子科技有限公司,深圳市钟表质量检测中心,深圳市亦青藤电子科技有限公司,深圳天祥质量技术服务有限公司,广东小天才科技技术有限公司,深圳达阵科技有限公司,华测检测认证集团股份有限公司,青岛真时科技有限公司,深圳市智能穿戴产业联合会,读书郎教育科技有限公司,北京小米科技有限责任公司",2018-11-24,现行
T/SZZX 004—2019,团体标准,手机保护套,"小米通讯技术有限公司,通标标准技术服务有限公司,深圳市消费者委员会,维沃移动通信有限公司,深圳天祥质量技术服务有限公司,摩悦菁艺(上海)电子贸易有限公司(Moshi),深圳市宝安区消费者委员会,深圳市品质消费研究院,深圳市福田区消费者委员会,深圳市仁青卓越投资有限公司,华测检测认证集团股份有限公司,深圳市盐田区消费者委员会,东莞市中鼎检测技术有限公司,深圳市锐舞数码科技有限公司,杭州网易严选贸易有限公司",2019-03-15,现行
T/SZZX 008—2021,团体标准,冬虫夏草含片,"暨南大学,深圳市珠穆朗玛品质生态管理有限公司,通标标准技术服务有限公司,东莞市东阳光冬虫夏草研发有限公司,乳源南岭好山好水冬虫夏草有限公司,广东省药品检验所,广东东阳光电子商务有限公司,广州中医药大学第一附属医院,东莞市标准化协会,东莞东阳光保健品研发有限公司,深圳市宝安纯中医治疗医院,澳门科技大学,东莞市食品药品检验所,深圳市品质消费研究院,澳门东阳光电子商务有限公司,香港信天邮电子商务有限公司,中检技术服务(深圳)有限公司",2021-03-15,现行
T/SZZX 009—2021,团体标准,质量管理小组活动推进导则,"深圳创维-RGB电子有限公司,深圳市质量协会,深圳建筑业协会,深圳市天健坪山建设工程有限公司,深圳中广核工程设计有限公司,深圳市智慧安防行业协会,深圳市鸿富诚屏蔽材料有限公司,易力声科技(深圳)有限公司,华为技术有限公司,中国华西企业有限公司,深圳市华诚电力设备有限公司,中国建筑第二工程局有限公司华南分公司,中建海峡建设发展有限公司华南分公司,深圳市宝安区品牌促进会,深圳市燃气集团股份有限公司,中建一局集团建设发展有限公司",2021-08-25,现行
T/SZZX 011—2022,团体标准,企业质量文化建设与评估指南,"深圳市质量协会,招商银行股份有限公司深圳分行,深圳大学,深圳市出租汽车协会,深圳华大基因股份有限公司,深圳市恒利隆控股集团有限公司,深圳中广核工程设计有限公司,深圳市智慧安防行业协会,深圳市深粮质量检测有限公司,深圳市华高鹏管理咨询有限公司,银广厦集团有限公司,深圳市宝安区品牌促进会,深圳市鸿富诚新材料股份有限公司,中建一局集团建设发展有限公司",2022-03-22,现行
T/TBPS 4119—2019,团体标准,延长线器具安全插座技术条件及检测方法,"中电源工业技术(北京)有限公司,安徽天康(集团)股份有限公司,科华恒盛股份有限公司,深圳市湖渊电气技术有限公司,中电源技术服务(北京)中心天宝电子(惠州)有限公司,北京安泰志诚科技有限公司,重庆车辆检测研究院有限公司",2019-09-28,现行
T/TCMCA 0004—2020,团体标准,鼓形齿式联轴器 生态设计指南,"太原重工股份有限公司,中机生产力促进中心,泰尔重工股份有限公司,武汉正通传动有限公司",2020-12-10,现行
T/TCMCA 0005—2020,团体标准,十字轴式万向联轴器 生态设计指南,"浙江乐清联轴器厂,太原重工股份有限公司,泰尔重工股份有限公司",2020-12-10,现行
T/TCMCA 0006—2020,团体标准,轧辊 生态设计指南,"太原重工股份有限公司,泰尔重工股份有限公司,泰尔(安徽)工业科技服务有限公司",2020-12-10,现行
T/TDCA 004—2021,团体标准,化妆品祛痘功效测试方法,"北京金宏帆商贸有限责任公司,上海珈凯生物科技有限公司,天津郁美净集团有限公司,天津市康婷生物工程集团有限公司,天津市日用化学品协会,华测检测认证集团股份有限公司,蔻诗美(天津)生物科技有限公司",2021-08-25,现行
T/TTGA 001—2020,团体标准,医用及民用防护用品 加速老化试验,"天津哈娜好医材有限公司,上海海关,华制(天津)有限公司,天津洁之初科技有限公司,天纺标(深圳)检测认证股份有限公司,爱德康特科技发展(天津)有限公司,天纺标检测认证股份有限公司,天津泰达洁净材料有限公司,旭辉恒远塑料包装股份有限公司,天津市医疗器械质量监督检验中心,天纺标(广东)检测科技有限公司,天津奔骜服饰有限公司,天津精华石化有限公司,华测检测认证集团股份有限公司,天纺标(上海)检测科技有限公司,际华(天津)新能源投资有限公司,天津市赛远科技有限公司",2020-07-24,现行
T/TTGA 002—2020,团体标准,聚氨酯海绵口罩,"天津哈娜好医材有限公司,探路者控股集团股份有限公司,上海海关,天纺标(深圳)检测认证股份有限公司,天津四维康环保科技发展有限公司,天津朗康生物科技有限公司,爱德康特科技发展(天津)有限公司,天纺标检测认证股份有限公司,惠州市盈溢内衣服饰有限公司,兴宇伟业(天津)科技有限公司,天纺标(广东)检测科技有限公司,华测检测认证集团股份有限公司,天津市旭辉恒远塑料包装股份有限公司,天纺标(上海)检测科技有限公司,天津斯曼尔生物科技有限公司,天津市赛远科技有限公司",2020-07-24,现行
T/ZAII 011—2019,团体标准,包装用关节型搬运机器人通用技术条件,"江苏苏检智能装备与机器人检测认证有限公司,浙江省物联网产业协会,杭州永创智能设备股份有限公司,北京机械工业自动化研究所有限公司,金石机器人常州股份有限公司,上海沃迪智能装备股份有限公司,杭州新松机器人自动化有限公司",2019-03-19,现行
T/ZAII 012—2019,团体标准,包装用Delta并联型机器人通用技术条件,"江苏苏检智能装备与机器人检测认证有限公司,浙江省物联网产业协会,杭州永创智能设备股份有限公司,北京机械工业自动化研究所有限公司,金石机器人常州股份有限公司,上海沃迪智能装备股份有限公司,杭州新松机器人自动化有限公司",2019-03-19,现行
T/ZAII 013—2019,团体标准,包装用机器人与视觉系统TCP通信接口协议,"江苏苏检智能装备与机器人检测认证有限公司,浙江瓿达机器人制造有限公司,浙江省物联网产业协会,杭州永创智能设备股份有限公司,北京机械工业自动化研究所有限公司,金石机器人常州股份有限公司,上海沃迪智能装备股份有限公司,杭州新松机器人自动化有限公司",2019-03-19,现行
T/ZASDI 0001—2021,团体标准,军工行业产品研制知识组件开发与应用指南,"中国船舶工业集团公司第七〇八研究所,中国航发南方工业有限公司,中国电子科技集团公司第十四研究所,中国核电工程有限公司,电科云(北京)科技有限公司,中关村科创智慧军工产业技术创新战略联盟,航空工业综合技术研究所,中国电子技术标准化研究院,华质卓越生产力促进(北京)有限公司,中国兵器工业档案馆,国家国防科技工业局信息中心,中核战略规划研究总院,中国航天科工防御技术研究院物资供应站,航空工业档案馆,北京索为系统技术股份有限公司",2021-04-20,现行
T/ZHAA 1—2022,团体标准,蓝光激光定向能量沉积增材制造高反射材料工艺,"华南理工大学,珠海汇津质量标准技术有限公司,东莞市华鑫激光科技有限公司,广东省增材制造协会,深圳市联赢激光股份有限公司,巨轮智能装备股份有限公司,国家印刷及办公自动化消耗材料质量检验检测中心,苏州热工研究院有限公司,东莞理工学院,广州雷佳增材科技有限公司,广东辉固材料科技有限公司,广东省金属增材制造工程技术研究中心",2022-05-25,现行
T/ZHCA 001—2018,团体标准,化妆品美白祛斑功效测试方法,"杭州希科检测技术有限公司,杭州雅妍化妆品有限公司,北京金宏帆商贸有限责任公司,欧诗漫生物股份有限公司,娇时日化(杭州)股份有限公司,养生堂(上海)化妆品研发有限公司,上海清轩生物科技有限公司,苏州纳康生物科技有限公司,灏图企业管理咨询(上海)有限公司,亚什兰(中国)投资有限公司,浙江方圆检测集团股份有限公司,上海珈叶实业有限公司,花安堂生物科技集团有限公司,浙江省食品药品检验研究院,珀莱雅化妆品股份有限公司,华测检测认证集团股份有限公司",2018-11-13,现行
T/ZHCA 002—2018,团体标准,化妆品控油功效测试方法,"杭州希科检测技术有限公司,杭州雅妍化妆品有限公司,北京金宏帆商贸有限责任公司,欧诗漫生物股份有限公司,上海珈叶实业有限公司,花安堂生物科技集团有限公司,养生堂(上海)化妆品研发有限公司,珀莱雅化妆品股份有限公司,华测检测认证集团股份有限公司,灏图企业管理咨询(上海)有限公司",2018-11-13,现行
T/ZHCA 003—2018,团体标准,化妆品影响经表皮水分流失测试方法,"杭州希科检测技术有限公司,杭州雅妍化妆品有限公司,北京金宏帆商贸有限责任公司,欧诗漫生物股份有限公司,娇时日化(杭州)股份有限公司,养生堂(上海)化妆品研发有限公司,上海清轩生物科技有限公司,苏州纳康生物科技有限公司,宁波御坊堂生物科技有限公司,花安堂生物科技集团有限公司,上海珈叶实业有限公司,浙江省食品药品检验研究院,珀莱雅化妆品股份有限公司,华测检测认证集团股份有限公司",2018-11-13,现行
T/ZHCA 005—2019,团体标准,化妆品影响皮肤弹性测试方法,"杭州希科检测技术有限公司,杭州雅妍化妆品有限公司,北京金宏帆商贸有限责任公司,欧诗漫生物股份有限公司,上海创元化妆品有限公司,花安堂生物科技集团有限公司,上海珈叶实业有限公司,养生堂(上海)化妆品研发有限公司,上海清轩生物科技有限公司,珀莱雅化妆品股份有限公司,华测检测认证集团股份有限公司",2019-07-30,现行
T/ZHCA 006—2019,团体标准,化妆品抗皱功效测试方法,"杭州希科检测技术有限公司,杭州雅妍化妆品有限公司,北京金宏帆商贸有限责任公司,欧诗漫生物股份有限公司,娇时日化(杭州)股份有限公司,养生堂(上海)化妆品研发有限公司,上海清轩生物科技有限公司,苏州纳康生物科技有限公司,杭州原极品牌管理有限公司,亚什兰(中国)投资有限公司,通标标准技术服务(上海)有限公司,花安堂生物科技集团有限公司,上海珈叶实业有限公司,珀莱雅化妆品股份有限公司,华测检测认证集团股份有限公司",2019-07-30,现行
T/ZHCA 014—2022,团体标准,化妆品抗皱功效评价  斑马鱼幼鱼尾鳍皱缩抑制率法,"杭州希科检测技术有限公司,浙江养生堂天然药物研究所有限公司,片仔癀(上海)生物科技研发有限公司,完美(广东)日用品有限公司,云南贝泰妮生物科技集团股份有限公司,国珍健康科技(北京)有限公司,杭州百芮生物科技有限公司,华测检测认证集团股份有限公司,浙江雅露生物科技有限公司,杭州环特生物科技股份有限公司,杭州睿道医药科技有限公司",2022-01-25,现行
T/ZHCA 015—2022,团体标准,化妆品紧致功效评价  斑马鱼幼鱼弹性蛋白基因相对表达量法,"杭州希科检测技术有限公司,浙江养生堂天然药物研究所有限公司,片仔癀(上海)生物科技研发有限公司,完美(广东)日用品有限公司,云南贝泰妮生物科技集团股份有限公司,国珍健康科技(北京)有限公司,广东立创检测技术服务有限公司,华测检测认证集团股份有限公司,纳爱斯浙江科技有限公司,浙江雅露生物科技有限公司,杭州环特生物科技股份有限公司,杭州睿道医药科技有限公司",2022-01-25,现行
T/ZHCA 016—2022,团体标准,化妆品舒缓功效评价  斑马鱼幼鱼中性粒细胞抑制率法,"杭州希科检测技术有限公司,浙江养生堂天然药物研究所有限公司,云南贝泰妮生物科技集团股份有限公司,国珍健康科技(北京)有限公司,浙江雅露生物科技有限公司,杭州睿道医药科技有限公司,片仔癀(上海)生物科技研发有限公司,浙江方圆检测集团股份有限公司,完美(广东)日用品有限公司,杭州百芮生物科技有限公司,华测检测认证集团股份有限公司,纳爱斯浙江科技有限公司,杭州环特生物科技股份有限公司",2022-01-25,现行
T/ZHCA 017—2022,团体标准,头发生长期与休止期数量比值测试方法,"杭州希科检测技术有限公司,杭州雅妍化妆品有限公司,欧诗漫生物股份有限公司,养生堂(上海)化妆品研发有限公司,纳爱斯集团有限公司,禾美生物科技(浙江)有限公司,亚什兰(中国)投资有限公司,上海珈凯生物科技有限公司,花安堂生物科技集团有限公司,艾依诺科技有限公司,珀莱雅化妆品股份有限公司,华测检测认证集团股份有限公司,浙江章光101有限公司",2022-04-30,现行
T/ZJASE 007—2021,团体标准,非金属管道电熔接头相控阵超声检测与安全评定,"山东东宏管业股份有限公司,浙江大学,中国核电工程有限公司,阿里云计算有限公司,汕头市超声仪器研究所有限公司,杭州杭氧合金封头有限公司,浙江省特种设备科学研究院,舟山市特种设备检测研究院,深圳市燃气集团股份有限公司,上海乔治费歇尔亚大塑料管件制品有限公司",2021-08-02,现行
T/ZJASE 008—2021,团体标准,聚乙烯管道热熔对接接头相控阵超声检测,"亚大塑料制品有限公司,浙江大学,中国核电工程有限公司,阿里云计算有限公司,汕头市超声仪器研究所有限公司,杭州杭氧合金封头有限公司,浙江省特种设备科学研究院,舟山市特种设备检测研究院,深圳市燃气集团股份有限公司",2021-08-02,现行
T/ZSA 35—2021,团体标准,数字化转型 参考架构,"中国交通建设集团有限公司,鼎捷软件股份有限公司,用友网络科技股份有限公司,清华大学,广州赛宝认证中心服务有限公司,石化盈科信息技术有限责任公司,大全集团有限公司,华为技术有限公司,上海质量管理科学研究院,中国电信云网运营部(大数据和AI中心),国家信息中心分享经济研究中心,北京市燃气集团有限责任公司,中国企业联合会,青岛海尔工业智能研究院有限公司,中国信息安全研究院有限公司,中船重工信息科技有限公司,北京赛昇科技有限公司,点亮智汇科技(北京)有限公司,国家工业信息安全发展研究中心,中关村信息技术和实体经济融合发展联盟,中电鸿信信息科技有限公司,中国国新基金管理有限公司,国网国际发展有限公司,湖南潇湘大数据研究院,国家能源投资集团有限责任公司,北京国信数字化转型技术研究院,紫光云技术有限公司",2021-07-07,现行
T/ZSA 7—2020,团体标准,增材制造 主要特性及测试方法,"中机研标准技术研究院(北京)有限公司,机械科学研究总院集团有限公司,南京宝岩自动化有限公司,西安铂力特激光成形技术有限公司,无锡市产品质量监督检验院,中广核工程有限公司,中国科学院沈阳自动化研究所,中关村标准化协会",2020-10-26,现行
T/ZSA 8—2020,团体标准,增材制造 测试方法 定向能量沉积金属件超声法,"中机研标准技术研究院(北京)有限公司,机械科学研究总院集团有限公司,山东创瑞增材制造质量技术创新研究院有限公司,北京航空航天大学,中国航发北京航空材料研究院,无锡市产品质量监督检验院,西北工业大学,上海材料研究所,中关村标准化协会",2020-10-26,现行
T/ZZB 0217—2017,团体标准,高速列车制动系统用精密不锈钢无缝管,"浙江久立特材科技股份有限公司,浙江省标准化研究院,青岛四方庞巴迪铁路运输设备有限公司(排名不分先后),本标准由浙江省标准化研究院牵头组织制订",2017-09-15,现行
T/ZZB 0298—2017,团体标准,核级仪表用精密不锈钢无缝钢管,"中国核电工程有限公司华东分公司,浙江省标准化研究院,浙江中达特钢股份有限公司,浙江国检检测技术股份有限公司(排名不分先后),本标准由浙江省标准化研究院牵头组织制订",2017-12-19,现行
T/ZZB 0327—2018,团体标准,海上风电用高强度螺栓连接副,"河北工业大学,舟山市质量技术监督检测研究院,上海电气风电集团有限公司,本标准由舟山市质量技术监督检测研究院牵头组织制订,舟山市正源标准件有限公司,浙江海洋大学(排名不分先后),北京鉴衡认证中心有限公司,上海紧固件和焊接材料研究所",2018-03-19,现行
T/ZZB 0356—2018,团体标准,手动削笔机,"本标准为主起草单位：得力集团有限公司,广博集团股份有限公司,本标准由浙江省标准化研究院牵头组织制定,华测检测认证集团股份有限公司,宁波文具行业协会,浙江金丝猴文具有限公司(排名不分先后),国家文教用品质量监督检验中心",2018-05-25,现行
T/ZZB 0536—2018,团体标准,乘用车钢制车轮,"富阳区质量计量检测中心(排名不分先后),宝山钢铁股份有限公司,成都金固车轮有限公司,本标准由浙江省标准化研究院牵头组织制定,山东金固汽车零部件有限公司,浙江金固股份有限公司",2018-09-14,现行
T/ZZB 0557—2018,团体标准,智能坐便器用软管,"浙江杜马卫浴股份有限公司(排名不分先后),菲时特集团股份有限公司,本标准由台州市标准化研究院牵头组织制定,台州市标准化研究院,华测检测认证集团股份有限公司",2018-09-28,现行
T/ZZB 0575—2018,团体标准,高强度履带螺栓、螺母,"温州市质量技术监督协会(排名不分先后),山推工程机械股份有限公司履带底盘分公司,宁波宁力高强度紧固件有限公司,浙江国检检测技术股份有限公司,海盐宇星螺帽有限责任公司,浙江迪特高强度螺栓有限公司",2018-09-28,现行
T/ZZB 0631—2018,团体标准,家电用连续热镀锌钢带,"本标准由浙江省标准化研究院牵头组织制定,浙江省标准化研究院,黄石山力科技股份有限公司,杭州新永丰钢业有限公司,宝山钢铁股份有限公司(排名不分先后)",2018-10-19,现行
